Generation;Game;Gym name;Gym leader;Pokémon;Level;Gender;Move 1;Move 2;Move 3;Move 4;Held Item;Dynamax
5;White 2;Pokemon League;Iris (normal mode) (rematch);Lapras;76;Female;Hydro Pump;Blizzard;Thunder;Sing;;
5;White 2;Pokemon League;Iris (normal mode) (rematch);Haxorus;78;Female;Outrage;Dragon Dance;Earthquake;Guillotine;Focus Sash;
5;White 2;Pokemon League;Iris (challenge mode) (rematch);Hydreigon;81;Female;Dragon Pulse;Surf;Fire Blast;Focus Blast;Wise Glasses;
5;White 2;Pokemon League;Iris (challenge mode) (rematch);Salamence;81;Female;Draco Meteor;Fire Blast;Earthquake;Crunch;Life Orb;
5;White 2;Pokemon League;Iris (challenge mode) (rematch);Aggron;81;Female;Head Smash;Double-Edge;Earthquake;Autotomize;Muscle Band;
5;White 2;Pokemon League;Iris (challenge mode) (rematch);Archeops;81;Male;Acrobatics;Stone Edge;Dragon Claw;Endeavor;Flying Gem;
5;White 2;Pokemon League;Iris (challenge mode) (rematch);Lapras;81;Female;Hydro Pump;Blizzard;Thunder;Sing;Zoom Lens;
5;White 2;Pokemon League;Iris (challenge mode) (rematch);Haxorus;83;Female;Outrage;Dragon Dance;Earthquake;Guillotine;Focus Sash;
6;X;Santalune Gym;Viola;Surskit;10;Female;Quick Attack;Bubble;Water Sport;;;
6;X;Santalune Gym;Viola;Vivillon;12;Female;Harden;Infestation;Tackle;;;
6;X;Cyllage Gym;Grant;Amaura;25;Male;Aurora Beam;Rock Tomb;Thunder Wave;Take Down;;
6;X;Cyllage Gym;Grant;Tyrunt;25;Male;Rock Tomb;Bite;Stomp;;;
6;X;Shalour Gym;Korrina;Mienfoo;29;Female;Power-Up Punch;Fake Out;Double Slap;;;
6;X;Shalour Gym;Korrina;Machoke;28;Male;Power-Up Punch;Rock Tomb;Leer;;;
6;X;Shalour Gym;Korrina;Hawlucha;32;Female;Flying Press;Hone Claws;Power-Up Punch;;;
6;X;Coumarine Gym;Ramos;Jumpluff;30;Male;Grass Knot;Acrobatics;Leech Seed;;;
6;X;Coumarine Gym;Ramos;Weepinbell;31;Male;Grass Knot;Acid;Poison Powder;Gastro Acid;;
6;X;Coumarine Gym;Ramos;Gogoat;34;Male;Grass Knot;Bulldoze;Take Down;;;
6;X;Lumiose Gym;Clemont;Emolga;35;Male;Volt Switch;Quick Attack;Aerial Ace;;;
6;X;Lumiose Gym;Clemont;Magneton;35;N/A;Thunderbolt;Electric Terrain;Mirror Shot;;;
6;X;Lumiose Gym;Clemont;Heliolisk;37;Male;Thunderbolt;Quick Attack;Grass Knot;;;
6;X;Laverre Gym;Valerie;Mawile;38;Female;Feint Attack;Crunch;Iron Defense;;;
6;X;Laverre Gym;Valerie;Mr. Mime;39;Female;Light Screen;Reflect;Psychic;Dazzling Gleam;;
6;X;Laverre Gym;Valerie;Sylveon;42;Male;Dazzling Gleam;Quick Attack;Swift;Charm;;
6;X;Anistar Gym;Olympia;Sigilyph;44;Female;Psychic;Air Slash;Light Screen;Reflect;;
6;X;Anistar Gym;Olympia;Slowking;45;Female;Psychic;Calm Mind;Power Gem;Yawn;;
6;X;Anistar Gym;Olympia;Meowstic;48;Female;Psychic;Calm Mind;Fake Out;Shadow Ball;;
6;X;Snowbelle Gym;Wulfric;Abomasnow;56;Male;Ice Beam;Ice Shard;Energy Ball;;;
6;X;Snowbelle Gym;Wulfric;Cryogonal;55;N/A;Ice Beam;Confuse Ray;Flash Cannon;Hail;;
6;X;Snowbelle Gym;Wulfric;Avalugg;59;Male;Avalanche;Crunch;Curse;Gyro Ball;;
6;X;Pokemon League;Malva;Pyroar;63;Female;Hyper Voice;Flamethrower;Wild Charge;Noble Roar;;
6;X;Pokemon League;Malva;Torkoal;63;Female;Curse;Earthquake;Stone Edge;Flame Wheel;;
6;X;Pokemon League;Malva;Chandelure;63;Female;Flamethrower;Shadow Ball;Confuse Ray;Confide;;
6;X;Pokemon League;Malva;Talonflame;65;Female;Brave Bird;Quick Attack;Flare Blitz;Flail;;
6;X;Pokemon League;Siebold;Clawitzer;63;Male;Water Pulse;Dark Pulse;Dragon Pulse;Aura Sphere;;
6;X;Pokemon League;Siebold;Gyarados;63;Male;Waterfall;Ice Fang;Earthquake;Dragon Dance;;
6;X;Pokemon League;Siebold;Starmie;63;N/A;Dazzling Gleam;Psychic;Surf;Light Screen;;
6;X;Pokemon League;Siebold;Barbaracle;65;Male;Cross Chop;Stone Edge;Razor Shell;X-Scissor;;
6;X;Pokemon League;Wikstrom;Klefki;63;Male;Dazzling Gleam;Flash Cannon;Torment;Spikes;;
6;X;Pokemon League;Wikstrom;Probopass;63;Male;Earth Power;Power Gem;Discharge;Flash Cannon;;
6;X;Pokemon League;Wikstrom;Scizor;63;Male;Bullet Punch;X-Scissor;Iron Head;Night Slash;;
6;X;Pokemon League;Wikstrom;Aegislash;65;Male;King's Shield;Sacred Sword;Shadow Claw;Iron Head;;
6;X;Pokemon League;Drasna;Dragalge;63;Female;Dragon Pulse;Surf;Sludge Bomb;Thunderbolt;;
6;X;Pokemon League;Drasna;Druddigon;63;Female;Dragon Tail;Revenge;Retaliate;Chip Away;;
6;X;Pokemon League;Drasna;Altaria;63;Female;Moonblast;Dragon Pulse;Cotton Guard;Sing;;
6;X;Pokemon League;Drasna;Noivern;65;Female;Air Slash;Dragon Pulse;Flamethrower;Super Fang;;
6;X;Pokemon League;Diantha;Hawlucha;64;Female;Swords Dance;Flying Press;X-Scissor;Poison Jab;;
6;X;Pokemon League;Diantha;Tyrantrum;65;Male;Head Smash;Earthquake;Dragon Claw;Crunch;;
6;X;Pokemon League;Diantha;Aurorus;65;Male;Thunder;Blizzard;Light Screen;Reflect;;
6;X;Pokemon League;Diantha;Gourgeist;65;Female;Trick-or-Treat;Phantom Force;Seed Bomb;Shadow Sneak;;
6;X;Pokemon League;Diantha;Goodra;66;Female;Dragon Pulse;Muddy Water;Fire Blast;Focus Blast;;
6;X;Pokemon League;Diantha;Gardevoir;68;Female;Moonblast;Psychic;Shadow Ball;Thunderbolt;Gardevoirite;
6;Y;Santalune Gym;Viola;Surskit;10;Female;Quick Attack;Bubble;Water Sport;;;
6;Y;Santalune Gym;Viola;Vivillon;12;Female;Harden;Infestation;Tackle;;;
6;Y;Cyllage Gym;Grant;Amaura;25;Male;Aurora Beam;Rock Tomb;Thunder Wave;Take Down;;
6;Y;Cyllage Gym;Grant;Tyrunt;25;Male;Rock Tomb;Bite;Stomp;;;
6;Y;Shalour Gym;Korrina;Mienfoo;29;Female;Power-Up Punch;Fake Out;Double Slap;;;
6;Y;Shalour Gym;Korrina;Machoke;28;Male;Power-Up Punch;Rock Tomb;Leer;;;
6;Y;Shalour Gym;Korrina;Hawlucha;32;Female;Flying Press;Hone Claws;Power-Up Punch;;;
6;Y;Coumarine Gym;Ramos;Jumpluff;30;Male;Grass Knot;Acrobatics;Leech Seed;;;
6;Y;Coumarine Gym;Ramos;Weepinbell;31;Male;Grass Knot;Acid;Poison Powder;Gastro Acid;;
6;Y;Coumarine Gym;Ramos;Gogoat;34;Male;Grass Knot;Bulldoze;Take Down;;;
6;Y;Lumiose Gym;Clemont;Emolga;35;Male;Volt Switch;Quick Attack;Aerial Ace;;;
6;Y;Lumiose Gym;Clemont;Magneton;35;N/A;Thunderbolt;Electric Terrain;Mirror Shot;;;
6;Y;Lumiose Gym;Clemont;Heliolisk;37;Male;Thunderbolt;Quick Attack;Grass Knot;;;
6;Y;Laverre Gym;Valerie;Mawile;38;Female;Feint Attack;Crunch;Iron Defense;;;
6;Y;Laverre Gym;Valerie;Mr. Mime;39;Female;Light Screen;Reflect;Psychic;Dazzling Gleam;;
6;Y;Laverre Gym;Valerie;Sylveon;42;Male;Dazzling Gleam;Quick Attack;Swift;Charm;;
6;Y;Anistar Gym;Olympia;Sigilyph;44;Female;Psychic;Air Slash;Light Screen;Reflect;;
6;Y;Anistar Gym;Olympia;Slowking;45;Female;Psychic;Calm Mind;Power Gem;Yawn;;
6;Y;Anistar Gym;Olympia;Meowstic;48;Female;Psychic;Calm Mind;Fake Out;Shadow Ball;;
6;Y;Snowbelle Gym;Wulfric;Abomasnow;56;Male;Ice Beam;Ice Shard;Energy Ball;;;
6;Y;Snowbelle Gym;Wulfric;Cryogonal;55;N/A;Ice Beam;Confuse Ray;Flash Cannon;Hail;;
6;Y;Snowbelle Gym;Wulfric;Avalugg;59;Male;Avalanche;Crunch;Curse;Gyro Ball;;
6;Y;Pokemon League;Malva;Pyroar;63;Female;Hyper Voice;Flamethrower;Wild Charge;Noble Roar;;
6;Y;Pokemon League;Malva;Torkoal;63;Female;Curse;Earthquake;Stone Edge;Flame Wheel;;
6;Y;Pokemon League;Malva;Chandelure;63;Female;Flamethrower;Shadow Ball;Confuse Ray;Confide;;
6;Y;Pokemon League;Malva;Talonflame;65;Female;Brave Bird;Quick Attack;Flare Blitz;Flail;;
6;Y;Pokemon League;Siebold;Clawitzer;63;Male;Water Pulse;Dark Pulse;Dragon Pulse;Aura Sphere;;
6;Y;Pokemon League;Siebold;Gyarados;63;Male;Waterfall;Ice Fang;Earthquake;Dragon Dance;;
6;Y;Pokemon League;Siebold;Starmie;63;N/A;Dazzling Gleam;Psychic;Surf;Light Screen;;
6;Y;Pokemon League;Siebold;Barbaracle;65;Male;Cross Chop;Stone Edge;Razor Shell;X-Scissor;;
6;Y;Pokemon League;Wikstrom;Klefki;63;Male;Dazzling Gleam;Flash Cannon;Torment;Spikes;;
6;Y;Pokemon League;Wikstrom;Probopass;63;Male;Earth Power;Power Gem;Discharge;Flash Cannon;;
6;Y;Pokemon League;Wikstrom;Scizor;63;Male;Bullet Punch;X-Scissor;Iron Head;Night Slash;;
6;Y;Pokemon League;Wikstrom;Aegislash;65;Male;King's Shield;Sacred Sword;Shadow Claw;Iron Head;;
6;Y;Pokemon League;Drasna;Dragalge;63;Female;Dragon Pulse;Surf;Sludge Bomb;Thunderbolt;;
6;Y;Pokemon League;Drasna;Druddigon;63;Female;Dragon Tail;Revenge;Retaliate;Chip Away;;
6;Y;Pokemon League;Drasna;Altaria;63;Female;Moonblast;Dragon Pulse;Cotton Guard;Sing;;
6;Y;Pokemon League;Drasna;Noivern;65;Female;Air Slash;Dragon Pulse;Flamethrower;Super Fang;;
6;Y;Pokemon League;Diantha;Hawlucha;64;Female;Swords Dance;Flying Press;X-Scissor;Poison Jab;;
6;Y;Pokemon League;Diantha;Tyrantrum;65;Male;Head Smash;Earthquake;Dragon Claw;Crunch;;
6;Y;Pokemon League;Diantha;Aurorus;65;Male;Thunder;Blizzard;Light Screen;Reflect;;
6;Y;Pokemon League;Diantha;Gourgeist;65;Female;Trick-or-Treat;Phantom Force;Seed Bomb;Shadow Sneak;;
6;Y;Pokemon League;Diantha;Goodra;66;Female;Dragon Pulse;Muddy Water;Fire Blast;Focus Blast;;
6;Y;Pokemon League;Diantha;Gardevoir;68;Female;Moonblast;Psychic;Shadow Ball;Thunderbolt;Gardevoirite;
6;Omega Ruby;Rustboro Gym;Roxanne;Geodude;12;Female;Tackle;Defense Curl;Rock Tomb;;;
6;Omega Ruby;Rustboro Gym;Roxanne;Nosepass;14;Female;Tackle;Harden;Rock Tomb;;;
6;Omega Ruby;Dewford Gym;Brawly;Machop;14;Male;Leer;Karate Chop;Seismic Toss;Bulk Up;;
6;Omega Ruby;Dewford Gym;Brawly;Makuhita;16;Male;Arm Thrust;Knock Off;Sand Attack;Bulk Up;;
6;Omega Ruby;Mauville Gym;Wattson;Magnemite;19;N/A;Thunder Wave;Tackle;Volt Switch;;;
6;Omega Ruby;Mauville Gym;Wattson;Voltorb;19;N/A;Rollout;Charge;Volt Switch;;;
6;Omega Ruby;Mauville Gym;Wattson;Magneton;21;N/A;Supersonic;Magnet Bomb;Volt Switch;;;
6;Omega Ruby;Lavaridge Gym;Flannery;Slugma;26;Female;Overheat;Rock Throw;Light Screen;Sunny Day;;
6;Omega Ruby;Lavaridge Gym;Flannery;Numel;26;Female;Earth Power;Lava Plume;Amnesia;Sunny Day;;
6;Omega Ruby;Lavaridge Gym;Flannery;Torkoal;28;Female;Overheat;Body Slam;Curse;Sunny Day;;
6;Omega Ruby;Petalburg Gym;Norman;Slaking;28;Male;Retaliate;Yawn;Feint Attack;Encore;;
6;Omega Ruby;Petalburg Gym;Norman;Vigoroth;28;Male;Encore;Feint Attack;Retaliate;Fury Swipes;;
6;Omega Ruby;Petalburg Gym;Norman;Slaking;30;Male;Retaliate;Feint Attack;Swagger;Chip Away;;
6;Omega Ruby;Fortree Gym;Winona;Swellow;33;Female;Quick Attack;Aerial Ace;Double Team;Endeavor;;
6;Omega Ruby;Fortree Gym;Winona;Pelipper;33;Female;Water Pulse;Roost;Protect;Aerial Ace;;
6;Omega Ruby;Fortree Gym;Winona;Skarmory;33;Female;Sand Attack;Air Cutter;Steel Wing;Aerial Ace;;
6;Omega Ruby;Fortree Gym;Winona;Altaria;35;Female;Earthquake;Dragon Breath;Cotton Guard;Roost;;
6;Omega Ruby;Mossdeep Gym;Liza & Tate;Lunatone;45;N/A;Light Screen;Psychic;Hypnosis;Calm Mind;;
6;Omega Ruby;Mossdeep Gym;Liza & Tate;Solrock;45;N/A;Sunny Day;Rock Slide;Psychic;Solar Beam;;
6;Omega Ruby;Sootopolis Gym;Wallace;Luvdisc;44;Female;Draining Kiss;Attract;Sweet Kiss;Water Pulse;;
6;Omega Ruby;Sootopolis Gym;Wallace;Whiscash;44;Male;Earthquake;Zen Headbutt;Waterfall;Mud Sport;;
6;Omega Ruby;Sootopolis Gym;Wallace;Sealeo;44;Male;Encore;Waterfall;Aurora Beam;Body Slam;;
6;Omega Ruby;Sootopolis Gym;Wallace;Seaking;44;Female;Waterfall;Rain Dance;Aqua Ring;Horn Drill;;
6;Omega Ruby;Sootopolis Gym;Wallace;Milotic;46;Female;Hydro Pump;Recover;Ice Beam;Disarming Voice;;
6;Omega Ruby;Pokemon League;Sidney;Mightyena;50;Male;Swagger;Take Down;Sucker Punch;Crunch;;
6;Omega Ruby;Pokemon League;Sidney;Shiftry;50;Male;Fake Out;Feint Attack;Extrasensory;Leaf Blade;;
6;Omega Ruby;Pokemon League;Sidney;Cacturne;50;Male;Leech Seed;Payback;Needle Arm;Spiky Shield;;
6;Omega Ruby;Pokemon League;Sidney;Sharpedo;50;Male;Crunch;Poison Fang;Aqua Jet;Slash;;
6;Omega Ruby;Pokemon League;Sidney;Absol;52;Male;Aerial Ace;Night Slash;Psycho Cut;Slash;;
6;Omega Ruby;Pokemon League;Phoebe;Dusclops;51;Female;Shadow Punch;Confuse Ray;Curse;Future Sight;;
6;Omega Ruby;Pokemon League;Phoebe;Banette;51;Female;Shadow Ball;Spite;Will-O-Wisp;Feint Attack;;
6;Omega Ruby;Pokemon League;Phoebe;Sableye;51;Male;Shadow Claw;Foul Play;Power Gem;Fake Out;;
6;Omega Ruby;Pokemon League;Phoebe;Banette;51;Male;Shadow Ball;Grudge;Toxic;Psychic;;
6;Omega Ruby;Pokemon League;Phoebe;Dusknoir;53;Female;Hex;Fire Punch;Ice Punch;Thunder Punch;;
6;Omega Ruby;Pokemon League;Glacia;Glalie;52;Male;Light Screen;Ice Shard;Hail;Crunch;;
6;Omega Ruby;Pokemon League;Glacia;Froslass;52;Female;Confuse Ray;Blizzard;Hail;Ominous Wind;;
6;Omega Ruby;Pokemon League;Glacia;Glalie;52;Male;Protect;Ice Shard;Hail;Freeze-Dry;;
6;Omega Ruby;Pokemon League;Glacia;Froslass;52;Female;Draining Kiss;Blizzard;Hail;Shadow Ball;;
6;Omega Ruby;Pokemon League;Glacia;Walrein;54;Male;Surf;Body Slam;Blizzard;Sheer Cold;;
6;Omega Ruby;Pokemon League;Drake;Altaria;53;Female;Aerial Ace;Cotton Guard;Dragon Pulse;Moonblast;;
6;Omega Ruby;Pokemon League;Drake;Flygon;53;Male;Earthquake;Dragon Claw;Rock Slide;Supersonic;;
6;Omega Ruby;Pokemon League;Drake;Kingdra;53;Male;Dragon Pulse;Surf;Yawn;Ice Beam;;
6;Omega Ruby;Pokemon League;Drake;Flygon;53;Female;Flamethrower;Boomburst;Dragon Pulse;Screech;;
6;Omega Ruby;Pokemon League;Drake;Salamence;55;Male;Dragon Rush;Zen Headbutt;Crunch;Thunder Fang;;
6;Omega Ruby;Pokemon League;Steven;Skarmory;57;Male;Toxic;Aerial Ace;Spikes;Steel Wing;;
6;Omega Ruby;Pokemon League;Steven;Claydol;57;N/A;Reflect;Light Screen;Extrasensory;Earth Power;;
6;Omega Ruby;Pokemon League;Steven;Aggron;57;Male;Stone Edge;Earthquake;Iron Tail;Dragon Claw;;
6;Omega Ruby;Pokemon League;Steven;Cradily;57;Female;Giga Drain;Ancient Power;Sludge Bomb;Confuse Ray;;
6;Omega Ruby;Pokemon League;Steven;Armaldo;57;Male;X-Scissor;Rock Blast;Metal Claw;Crush Claw;;
6;Omega Ruby;Pokemon League;Steven;Metagross;59;N/A;Bullet Punch;Zen Headbutt;Meteor Mash;Giga Impact;Metagrossite;
6;Omega Ruby;Pokemon League;Sidney (rematch);Scrafty;70;Male;Crunch;Brick Break;Poison Jab;Dragon Claw;;
6;Omega Ruby;Pokemon League;Sidney (rematch);Shiftry;70;Male;Fake Out;Feint Attack;Extrasensory;Leaf Blade;;
6;Omega Ruby;Pokemon League;Sidney (rematch);Zoroark;70;Male;Night Slash;Shadow Claw;Dark Pulse;Flamethrower;;
6;Omega Ruby;Pokemon League;Sidney (rematch);Sharpedo;70;Male;Crunch;Poison Fang;Aqua Jet;Slash;;
6;Omega Ruby;Pokemon League;Sidney (rematch);Mandibuzz;70;Female;Brave Bird;Bone Rush;Feint Attack;Tailwind;;
6;Omega Ruby;Pokemon League;Sidney (rematch);Absol;72;Male;Aerial Ace;Night Slash;Psycho Cut;Slash;Absolite;
6;Omega Ruby;Pokemon League;Phoebe (rematch);Banette;71;Male;Shadow Ball;Grudge;Toxic;Psychic;;
6;Omega Ruby;Pokemon League;Phoebe (rematch);Mismagius;71;Female;Shadow Ball;Power Gem;Thunderbolt;Pain Split;;
6;Omega Ruby;Pokemon League;Phoebe (rematch);Drifblim;71;Female;Phantom Force;Psychic;Icy Wind;Acrobatics;;
6;Omega Ruby;Pokemon League;Phoebe (rematch);Chandelure;71;Female;Hex;Flamethrower;Energy Ball;Dark Pulse;;
6;Omega Ruby;Pokemon League;Phoebe (rematch);Dusknoir;71;Female;Hex;Fire Punch;Ice Punch;Thunder Punch;;
6;Omega Ruby;Pokemon League;Phoebe (rematch);Sableye;73;Female;Shadow Claw;Foul Play;Power Gem;Fake Out;Sablenite;
6;Omega Ruby;Pokemon League;Glacia (rematch);Abomasnow;72;Male;Blizzard;Wood Hammer;Ice Shard;Earthquake;;
6;Omega Ruby;Pokemon League;Glacia (rematch);Beartic;72;Male;Icicle Crash;Slash;Shadow Claw;Brick Break;;
6;Omega Ruby;Pokemon League;Glacia (rematch);Froslass;72;Female;Draining Kiss;Blizzard;Hail;Shadow Ball;;
6;Omega Ruby;Pokemon League;Glacia (rematch);Vanilluxe;72;Female;Ice Beam;Mirror Coat;Freeze-Dry;Signal Beam;;
6;Omega Ruby;Pokemon League;Glacia (rematch);Walrein;72;Male;Surf;Body Slam;Blizzard;Sheer Cold;;
6;Omega Ruby;Pokemon League;Glacia (rematch);Glalie;74;Male;Protect;Ice Shard;Hail;Freeze-Dry;Glailitite;
6;Omega Ruby;Pokemon League;Drake (rematch);Altaria;73;Female;Aerial Ace;Cotton Guard;Dragon Pulse;Moonblast;;
6;Omega Ruby;Pokemon League;Drake (rematch);Dragalge;73;Male;Dragon Pulse;Hydro Pump;Sludge Wave;Thunderbolt;;
6;Omega Ruby;Pokemon League;Drake (rematch);Kingdra;73;Male;Dragon Pulse;Surf;Yawn;Ice Beam;;
6;Omega Ruby;Pokemon League;Drake (rematch);Flygon;73;Male;Flamethrower;Boomburst;Dragon Pulse;Screech;;
6;Omega Ruby;Pokemon League;Drake (rematch);Haxorus;73;Male;Dragon Claw;Earthquake;X-Scissor;Shadow Claw;;
6;Omega Ruby;Pokemon League;Drake (rematch);Salamence;75;Male;Dragon Rush;Zen Headbutt;Crunch;Thunder Fang;Salamencite;
6;Omega Ruby;Pokemon League;Steven (rematch);Skarmory;77;Male;Toxic;Aerial Ace;Spikes;Steel Wing;;
6;Omega Ruby;Pokemon League;Steven (rematch);Claydol;77;N/A;Reflect;Light Screen;Extrasensory;Earth Power;;
6;Omega Ruby;Pokemon League;Steven (rematch);Aggron;77;Male;Stone Edge;Earthquake;Iron Tail;Dragon Claw;;
6;Omega Ruby;Pokemon League;Steven (rematch);Carbink;77;N/A;Moonblast;Power Gem;Psychic;Earth Power;;
6;Omega Ruby;Pokemon League;Steven (rematch);Aerodactyl;77;Male;Rock Slide;Ice Fang;Thunder Fang;Fire Fang;;
6;Omega Ruby;Pokemon League;Steven (rematch);Metagross;79;N/A;Bullet Punch;Zen Headbutt;Meteor Mash;Giga Impact;Metagrossite;
6;Alpha Sapphire;Rustboro Gym;Roxanne;Geodude;12;Female;Tackle;Defense Curl;Rock Tomb;;;
6;Alpha Sapphire;Rustboro Gym;Roxanne;Nosepass;14;Female;Tackle;Harden;Rock Tomb;;;
6;Alpha Sapphire;Dewford Gym;Brawly;Machop;14;Male;Leer;Karate Chop;Seismic Toss;Bulk Up;;
6;Alpha Sapphire;Dewford Gym;Brawly;Makuhita;16;Male;Arm Thrust;Knock Off;Sand Attack;Bulk Up;;
6;Alpha Sapphire;Mauville Gym;Wattson;Magnemite;19;N/A;Thunder Wave;Tackle;Volt Switch;;;
6;Alpha Sapphire;Mauville Gym;Wattson;Voltorb;19;N/A;Rollout;Charge;Volt Switch;;;
6;Alpha Sapphire;Mauville Gym;Wattson;Magneton;21;N/A;Supersonic;Magnet Bomb;Volt Switch;;;
6;Alpha Sapphire;Lavaridge Gym;Flannery;Slugma;26;Female;Overheat;Rock Throw;Light Screen;Sunny Day;;
6;Alpha Sapphire;Lavaridge Gym;Flannery;Numel;26;Female;Earth Power;Lava Plume;Amnesia;Sunny Day;;
6;Alpha Sapphire;Lavaridge Gym;Flannery;Torkoal;28;Female;Overheat;Body Slam;Curse;Sunny Day;;
6;Alpha Sapphire;Petalburg Gym;Norman;Slaking;28;Male;Retaliate;Yawn;Feint Attack;Encore;;
6;Alpha Sapphire;Petalburg Gym;Norman;Vigoroth;28;Male;Encore;Feint Attack;Retaliate;Fury Swipes;;
6;Alpha Sapphire;Petalburg Gym;Norman;Slaking;30;Male;Retaliate;Feint Attack;Swagger;Chip Away;;
6;Alpha Sapphire;Fortree Gym;Winona;Swellow;33;Female;Quick Attack;Aerial Ace;Double Team;Endeavor;;
6;Alpha Sapphire;Fortree Gym;Winona;Pelipper;33;Female;Water Pulse;Roost;Protect;Aerial Ace;;
6;Alpha Sapphire;Fortree Gym;Winona;Skarmory;33;Female;Sand Attack;Air Cutter;Steel Wing;Aerial Ace;;
6;Alpha Sapphire;Fortree Gym;Winona;Altaria;35;Female;Earthquake;Dragon Breath;Cotton Guard;Roost;;
6;Alpha Sapphire;Mossdeep Gym;Liza & Tate;Lunatone;45;N/A;Light Screen;Psychic;Hypnosis;Calm Mind;;
6;Alpha Sapphire;Mossdeep Gym;Liza & Tate;Solrock;45;N/A;Sunny Day;Rock Slide;Psychic;Solar Beam;;
6;Alpha Sapphire;Sootopolis Gym;Wallace;Luvdisc;44;Female;Draining Kiss;Attract;Sweet Kiss;Water Pulse;;
6;Alpha Sapphire;Sootopolis Gym;Wallace;Whiscash;44;Male;Earthquake;Zen Headbutt;Waterfall;Mud Sport;;
6;Alpha Sapphire;Sootopolis Gym;Wallace;Sealeo;44;Male;Encore;Waterfall;Aurora Beam;Body Slam;;
6;Alpha Sapphire;Sootopolis Gym;Wallace;Seaking;44;Female;Waterfall;Rain Dance;Aqua Ring;Horn Drill;;
6;Alpha Sapphire;Sootopolis Gym;Wallace;Milotic;46;Female;Hydro Pump;Recover;Ice Beam;Disarming Voice;;
6;Alpha Sapphire;Pokemon League;Sidney;Mightyena;50;Male;Swagger;Take Down;Sucker Punch;Crunch;;
6;Alpha Sapphire;Pokemon League;Sidney;Shiftry;50;Male;Fake Out;Feint Attack;Extrasensory;Leaf Blade;;
6;Alpha Sapphire;Pokemon League;Sidney;Cacturne;50;Male;Leech Seed;Payback;Needle Arm;Spiky Shield;;
6;Alpha Sapphire;Pokemon League;Sidney;Sharpedo;50;Male;Crunch;Poison Fang;Aqua Jet;Slash;;
6;Alpha Sapphire;Pokemon League;Sidney;Absol;52;Male;Aerial Ace;Night Slash;Psycho Cut;Slash;;
6;Alpha Sapphire;Pokemon League;Phoebe;Dusclops;51;Female;Shadow Punch;Confuse Ray;Curse;Future Sight;;
6;Alpha Sapphire;Pokemon League;Phoebe;Banette;51;Female;Shadow Ball;Spite;Will-O-Wisp;Feint Attack;;
6;Alpha Sapphire;Pokemon League;Phoebe;Sableye;51;Male;Shadow Claw;Foul Play;Power Gem;Fake Out;;
6;Alpha Sapphire;Pokemon League;Phoebe;Banette;51;Male;Shadow Ball;Grudge;Toxic;Psychic;;
6;Alpha Sapphire;Pokemon League;Phoebe;Dusknoir;53;Female;Hex;Fire Punch;Ice Punch;Thunder Punch;;
6;Alpha Sapphire;Pokemon League;Glacia;Glalie;52;Male;Light Screen;Ice Shard;Hail;Crunch;;
6;Alpha Sapphire;Pokemon League;Glacia;Froslass;52;Female;Confuse Ray;Blizzard;Hail;Ominous Wind;;
6;Alpha Sapphire;Pokemon League;Glacia;Glalie;52;Male;Protect;Ice Shard;Hail;Freeze-Dry;;
6;Alpha Sapphire;Pokemon League;Glacia;Froslass;52;Female;Draining Kiss;Blizzard;Hail;Shadow Ball;;
6;Alpha Sapphire;Pokemon League;Glacia;Walrein;54;Male;Surf;Body Slam;Blizzard;Sheer Cold;;
6;Alpha Sapphire;Pokemon League;Drake;Altaria;53;Female;Aerial Ace;Cotton Guard;Dragon Pulse;Moonblast;;
6;Alpha Sapphire;Pokemon League;Drake;Flygon;53;Male;Earthquake;Dragon Claw;Rock Slide;Supersonic;;
6;Alpha Sapphire;Pokemon League;Drake;Kingdra;53;Male;Dragon Pulse;Surf;Yawn;Ice Beam;;
6;Alpha Sapphire;Pokemon League;Drake;Flygon;53;Female;Flamethrower;Boomburst;Dragon Pulse;Screech;;
6;Alpha Sapphire;Pokemon League;Drake;Salamence;55;Male;Dragon Rush;Zen Headbutt;Crunch;Thunder Fang;;
6;Alpha Sapphire;Pokemon League;Steven;Skarmory;57;Male;Toxic;Aerial Ace;Spikes;Steel Wing;;
6;Alpha Sapphire;Pokemon League;Steven;Claydol;57;N/A;Reflect;Light Screen;Extrasensory;Earth Power;;
